Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerForYears,TotalSpent,FamilySize,Kids_Teens,TotalAcceptedCmp,SpendingEfficiency,CampaignSuccessRate,PCA1,PCA2,Cluster,Cluster_GMM
1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,62,11,9,3,2,0,0.0022371364653243847,0.0,-1.805202251890545,1.1647321420143049,1,3
1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,35,12,69,1,0,0,0.0022928920346924533,0.0,-0.2680376665478938,-1.060649912189481,5,1
1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,59,11,486,2,1,0,0.00842214712763192,0.0,-0.2292380258459959,-0.028687853738722686,0,0
1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,37,11,34,2,1,0,0.0013595649392194498,0.0,-1.0692011583707854,-0.10967763813345743,0,0
1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,30,13,1365,1,0,2,0.016395017836338087,0.4,1.8390893829176211,-1.3324058273844432,3,1
1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,50,12,13,2,1,0,0.0005834829443447037,0.0,-1.0699740083243947,-0.025655523122170475,4,0
1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,47,13,1401,1,0,0,0.01941545753128508,0.0,1.569506437930061,-0.6975396384781675,3,1
1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,64,12,1574,1,0,0,0.024494242141300963,0.0,1.8162595082694368,-0.4420716290045772,5,1
1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,41,12,1323,1,0,0,0.015991200609188596,0.0,1.3636685434203764,-0.9958497947958442,5,1
1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,54,12,1217,2,1,2,0.01638174720689191,0.4,1.0453909227965819,-0.22729835860780845,2,1
1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,74,13,103,4,3,0,0.0017692426610783792,0.0,-1.879077950064819,1.8921397605910268,1,3
1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,49,12,84,1,0,0,0.003995433789954338,0.0,-0.22201742393580837,-0.8774313153376664,5,1
1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,53,12,1536,1,0,0,0.02190655485195961,0.0,1.689038190525922,-0.6304073837764467,5,1
1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,40,13,581,2,1,0,0.010758063918823835,0.0,0.007511946149591386,0.15145800268059387,2,0
1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,59,13,928,2,1,0,0.013437006790901061,0.0,0.416349461981258,0.16549001166658184,2,0
1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,50,12,14,1,0,0,0.001222921034241789,0.0,-0.48041021992452554,-0.9220787679455201,5,1
1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,46,12,424,2,1,0,0.006858067124949454,0.0,-0.2616175930391269,-0.10057309523679941,4,0
1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,54,12,960,2,1,0,0.013542871653076771,0.0,0.3830288602738833,0.07875357113969716,4,0
1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,13,1555,1,0,1,0.022500687320030677,0.2,1.9638207199401991,-0.7550614489719786,3,1
1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,52,13,656,3,2,1,0.01089556205155461,0.2,-0.34331263572889387,0.954918125060513,1,3
1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,57,12,55,3,2,0,0.0016722916476633524,0.0,-1.5398844574538773,0.9659578130750922,1,3
1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,41,11,20,2,1,0,0.0005757383844780931,0.0,-1.0381012273814267,-0.20223855586263628,0,0
1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,54,13,367,2,1,0,0.012017813871242386,0.0,-0.16210834706939564,0.4560084221228489,2,0
1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,48,11,2257,1,0,3,0.027415397322838472,0.6,2.8580945138874876,-1.2113818764851536,3,1
1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,58,11,42,2,1,0,0.0015764582238570678,0.0,-1.0195842518489493,-0.05086051755387345,0,0
1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,61,12,1049,2,1,0,0.015000285992106618,0.0,0.49651255799575844,0.15911654477638124,4,0
1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,53,11,48,3,2,0,0.001078578972204121,0.0,-1.5481231071480204,0.7853921815465772,1,3
1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,77,12,685,2,1,0,0.011378737541528239,0.0,0.10544482619230056,0.16891061929166365,4,0
1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,73,11,39,2,1,0,0.0007856883838994319,0.0,-0.8689958950593778,-0.20906285269632552,0,0
1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,38,11,43,1,0,0,0.00180444817456987,0.0,-0.410811928813958,-1.0832940722546205,5,1
1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,66,13,835,1,0,0,0.025263985961090436,0.0,1.4297335324687344,0.005278931758934111,3,1
1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,67,11,1515,1,0,1,0.020780467731979974,0.2,1.78684055330084,-0.901716144164205,3,1
1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,74,12,1039,2,1,0,0.014906315457232217,0.0,0.49923265812838213,0.19639958567266413,4,0
1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,50,12,1596,2,1,0,0.022702702702702703,0.0,1.1154484297621252,0.3906030099647087,4,0
1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,41,13,1828,1,0,0,0.02587659074501366,0.0,2.066978435623204,-0.4754048550673402,3,1
1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,56,11,34,2,1,1,0.0011185682326621924,0.2,-0.8281534948495286,-0.2890720767307874,2,0
1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,57,11,149,2,1,0,0.0029437332068911015,0.0,-0.7162453044130405,-0.18149333069332949,0,0
1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,56,12,946,2,1,1,0.01507041356018607,0.2,0.5974875351967346,0.031077997072046972,2,0
1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,40,11,28,1,0,0,0.0009241534094659714,0.0,-0.41348494254584456,-1.1624628946106406,5,1
1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,41,13,450,2,1,0,0.008585656230324538,0.0,-0.17325703369945739,0.08690815535339748,2,0
1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,68,11,46,3,2,0,0.0010417846223530745,0.0,-1.538325809036974,0.8307548406188424,1,3
1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,54,12,1702,1,0,1,0.019567941687073893,0.2,1.9362915975111377,-1.0703051561548025,3,1
1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,50,12,820,3,2,0,0.010714472377567553,0.0,-0.42446786578733087,0.9224214095496199,1,3
1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,43,12,382,2,1,1,0.009077731042513248,0.2,-0.11357561617636208,-0.042226447431638066,2,0
1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,13,2126,1,0,0,0.03147484677108933,0.0,2.461214977733239,-0.2546544028340839,3,1
1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,36,11,2069,1,0,3,0.023399683329563447,0.6,2.599295782197244,-1.4458106090890934,3,1
1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,40,12,72,2,1,0,0.002310803004043905,0.0,-0.8904261008791824,-0.04907566947239012,4,0
1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,57,11,732,2,1,2,0.011869436201780416,0.4,0.46706563145622426,-0.3147184249329167,2,1
1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,51,11,801,1,0,0,0.011488977179821856,0.0,0.7776695002414984,-1.0532182949532167,5,1
1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,76,12,236,2,1,0,0.004800650935720098,0.0,-0.5126263938791594,0.015149197726438773,4,0
1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,13,80,2,1,1,0.0032151756289687324,0.2,-0.6256591404929819,-0.06933323034011402,2,0
1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,71,11,1685,1,0,1,0.018530126576710326,0.2,1.8599039081987772,-1.1524829727877242,3,1
1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,80,11,277,1,0,0,0.0024355074120315824,0.0,0.4578688570915821,-1.6189524300021643,5,1
1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,75,12,507,2,1,0,0.00855090062740336,0.0,-0.1265001751784004,0.06795358468967133,4,0
1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,12,68,3,2,0,0.0014860464608055246,0.0,-1.4403979280030252,0.8739127500332982,1,3
1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,42,11,49,1,0,0,0.0022123893805309734,0.0,-0.3944399541148263,-1.041437544462865,5,1
1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,38,11,397,1,0,0,0.005409087812521289,0.0,0.3075496537147827,-1.3331207346550886,5,1
1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,54,12,39,2,1,0,0.001307890942016835,0.0,-0.9556790028932436,-0.03912334636112686,4,0
1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,57,11,306,2,1,1,0.0066976011206443704,0.2,-0.29302648870248643,-0.18317652790094546,2,0
1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,71,12,976,1,0,0,0.015536453358802929,0.0,1.095187081824553,-0.7273268605567741,5,1
1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,54,12,1028,2,1,0,0.016994263609462566,0.0,0.5230058336658838,0.3025380012005693,4,0
1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,39,11,70,2,1,0,0.0021062133293214985,0.0,-0.9468987309469743,-0.13463364413854628,0,0
1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,66,12,46,1,0,0,0.0012884793143049214,0.0,-0.2576886517518169,-1.0525364473794816,5,1
1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,45,12,51,2,1,1,0.0016172506738544475,0.2,-0.7365103100734136,-0.25100049001553837,2,0
1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,65,11,1263,1,0,0,0.013645792817321405,0.0,1.2509627110808665,-1.1532991229178058,5,1
1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,55,13,1490,2,1,1,0.022112074082868336,0.2,1.28040717380431,0.28969858948668503,2,0
1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,54,13,1564,1,0,0,0.01941096893500304,0.0,1.6971443827600545,-0.7647964172829744,3,1
1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,58,13,1815,2,1,2,0.023308077565172725,0.4,1.7365265081028451,0.039294895477600164,2,1
1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,62,12,1198,2,1,0,0.02291594934771797,0.0,0.8652167432670872,0.6317122326980076,4,0
1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,57,13,416,2,1,2,0.007284571068345387,0.4,0.17952584084499973,-0.3250809418824907,2,1
1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,12,85,1,0,0,0.004490464366844524,0.0,-0.2239500411040711,-0.8807968687625212,5,1
1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,12,47,2,1,0,0.0013041789222487375,0.0,-0.9142500160900194,-0.11506718461443224,4,0
1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,49,12,137,1,0,0,0.006788899900891972,0.0,-0.04949819102289807,-0.7507113370309361,5,1
1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,60,13,21,3,2,0,0.0006134969325153375,0.0,-1.5393584129429427,0.9801237379756149,1,3
1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,48,11,70,2,1,0,0.0021958717610891525,0.0,-0.9432447905721685,-0.09413653296604957,0,0
1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,53,11,909,2,1,0,0.012815090509220098,0.0,0.2639403821192524,-0.008273814562570737,0,0
1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,69,13,1676,1,0,4,0.018367324573419982,0.8,2.5454662562653434,-1.6056787136441557,3,1
1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,82,12,1735,1,0,1,0.022358823681022707,0.2,2.063099997146173,-0.7961294109079412,3,1
1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,66,12,1191,3,2,0,0.014706971919685856,0.0,-0.018682718211182003,1.0611856620650746,1,3
1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,48,12,24,2,1,0,0.0010572221488040175,0.0,-1.0376299031167093,-0.01447226942557079,4,0
1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,56,13,1182,2,1,2,0.021408389480547706,0.4,1.2349902395353558,0.21351681270185577,2,1
1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,55,12,1280,1,0,0,0.01812594700992679,0.0,1.3913085778139047,-0.7610347980359689,5,1
1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,68,13,1336,1,0,0,0.020601705500470323,0.0,1.5801647484199288,-0.5171395410272731,3,1
1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,60,12,749,3,2,0,0.011946916770344849,0.0,-0.4760436481869395,1.120729301656009,1,3
1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,51,12,91,3,2,0,0.0014697094497472423,0.0,-1.316061601338813,0.7230378100317271,1,3
1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,78,12,414,2,1,0,0.0061358785866729906,0.0,-0.2292926522067015,-0.07886652371828987,4,0
1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,43,11,44,2,1,0,0.0020893679661902276,0.0,-1.0487763975206887,-0.03128636513324381,0,0
1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,57,11,63,3,2,0,0.0021324848525877535,0.0,-1.5964730072168407,0.9517001282473428,1,3
1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,74,12,901,2,1,0,0.01187041355414147,0.0,0.3268449939318443,0.03370822907306177,4,0
1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,50,13,38,3,2,0,0.0010862108392407958,0.0,-1.5106285862613684,0.9642792871180556,1,3
1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,69,12,455,2,1,0,0.008273028110113096,0.0,-0.19996831422037664,0.07701423290761858,4,0
1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,76,13,775,2,1,0,0.014257855618514975,0.0,0.3140064522402174,0.3851615831468166,2,0
1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,66,11,15,2,1,0,0.0004380585246188891,0.0,-1.0260782272968694,-0.13050260583058312,0,0
1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,52,12,38,2,1,0,0.0014954742227469501,0.0,-0.9820977183717422,-0.004284288700844498,4,0
1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,41,11,1512,1,0,3,0.02061181089481433,0.6,2.1388872059442723,-1.3595081676824934,3,1
1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,75,12,43,2,1,0,0.001518361581920904,0.0,-0.9325561527936124,0.042712208115700985,4,0
1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,48,13,42,2,1,0,0.001767453604342886,0.0,-0.922774234449272,0.06621487042459819,2,0
1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,41,11,1089,1,0,0,0.015006200909466721,0.0,1.089137500752944,-0.9878797787145406,5,1
1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,49,13,162,2,1,0,0.004691708419010107,0.0,-0.6275298173357784,0.1069463267447941,2,0
1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,74,12,1272,1,0,0,0.017968131992315516,0.0,1.400342653890857,-0.7122778946435596,5,1
1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,43,13,1173,1,0,0,0.01855689674265555,0.0,1.3691934204672582,-0.6468359521437081,3,1
1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,11,816,2,1,0,0.009726907534777271,0.0,0.15491313888160546,-0.23556336606486683,0,1
1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,12,74,3,2,0,0.002051850824899487,0.0,-1.4864824093474915,0.9574356519301739,1,3
1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,12,134,2,1,0,0.0033585643390646146,0.0,-0.708342876639448,0.01741243966798795,4,0
1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,12,157,1,0,0,0.0030699438806437106,0.0,0.023861551597777253,-1.0439734388574873,5,1
1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,12,561,2,1,0,0.00985264932647219,0.0,-0.07847696719143402,0.05970397574546686,4,0
1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,11,1336,1,0,0,0.016519932733208034,0.0,1.358214683051273,-0.9212116809936169,5,1
1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,13,2092,1,0,0,0.028920992603857054,0.0,2.352363330949963,-0.36656132311315215,3,1
1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,12,463,1,0,0,0.00749215184957442,0.0,0.4411124963182741,-1.037419921040979,5,1
1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,11,1130,1,0,0,0.01470549959657479,0.0,1.1539512925199398,-0.9392145924397579,5,1
1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,11,20,2,1,0,0.000678472080873872,0.0,-1.0656011092190196,-0.13585832655477617,0,0
1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,13,377,2,1,1,0.008021617941188986,0.2,-0.051433140608997285,0.009232613896106176,2,0
1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,12,1544,1,0,1,0.015943330958355276,0.2,1.7327572190611362,-1.339464459502127,3,1
1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,11,138,3,2,0,0.002440275149864724,0.0,-1.321605866958281,0.8113510186021395,1,3
1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,12,1012,2,1,0,0.014446205016202019,0.0,0.4521038267203473,0.13573031990036888,4,0
1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,12,1766,1,0,3,0.024640714385377425,0.6,2.524875477514185,-1.0792867803091066,3,1
1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,11,45,3,2,0,0.0010144502806645776,0.0,-1.5601065627595707,0.7662700779496215,1,3
1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,12,161,3,2,0,0.0039376819037835985,0.0,-1.2939648272973474,1.0427256624824224,1,3
1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,11,144,2,1,0,0.0029461710006751644,0.0,-0.7294814324564844,-0.16208508975783675,0,0
1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,12,1734,1,0,0,0.023279855004363293,0.0,1.8944052607049486,-0.5573155407660081,5,1
